Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Binary Watch,binary-watch,401,"A binary watch has 4 LEDs on the top which represent the hours (0-11), and the 6 LEDs on the bottom represent the minutes (0-59). Each LED represents a zero or one, with the least significant bit on the right.  Given an integer turnedOn which represents the number of LEDs that are currently on, return all possible times the watch could represent. You may return the answer in any order. The hour must not contain a leading zero. The minute must be consist of two digits and may contain a leading zero. ","Backtracking,Bit Manipulation","VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5",Easy,50.4,215786,108789,,935,1753,Simplify by seeking for solutions that involve comparing bit counts. Consider calculating all possible times for comparison purposes.,"17,191","Letter Combinations of a Phone Number,Number of 1 Bits"
Remove K Digits,remove-k-digits,402,"Given string num representing a non-negative integer num, and an integer k, return the smallest possible integer after removing k digits from num. ","String,Stack,Greedy,Monotonic Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDU0",Medium,30.5,849382,258935,,5963,249,,"321,738,1792,2305","Create Maximum Number,Monotone Increasing Digits,Find the Most Competitive Subsequence,Append K Integers With Minimal Sum"
Frog Jump,frog-jump,403,"A frog is crossing a river. The river is divided into some number of units, and at each unit, there may or may not exist a stone. The frog can jump on a stone, but it must not jump into the water. Given a list of stones' positions (in units) in sorted ascending order, determine if the frog can cross the river by landing on the last stone. Initially, the frog is on the first stone and assumes the first jump must be 1 unit. If the frog's last jump was k units, its next jump must be either k - 1, k, or k + 1 units. The frog can only jump in the forward direction. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,42.9,353218,151515,,2448,160,,"1952,2262","Minimum Sideway Jumps,Solving Questions With Brainpower"
Sum of Left Leaves,sum-of-left-leaves,404,"Given the root of a binary tree, return the sum of all left leaves. A leaf is a node with no children. A left leaf is a leaf that is the left child of another node. ","Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Easy,55.0,621755,341893,,3236,244,,,
Convert a Number to Hexadecimal,convert-a-number-to-hexadecimal,405,"Given an integer num, return a string representing its hexadecimal representation. For negative integers, two’s complement method is used. All the letters in the answer string should be lowercase characters, and there should not be any leading zeros in the answer except for the zero itself. Note: You are not allowed to use any built-in library method to directly solve this problem. ","Math,Bit Manipulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE5",Easy,45.7,212775,97344,,862,169,,,
Queue Reconstruction by Height,queue-reconstruction-by-height,406,"You are given an array of people, people, which are the attributes of some people in a queue (not necessarily in order). Each people[i] = [hi, ki] represents the ith person of height hi with exactly ki other people in front who have a height greater than or equal to hi. Reconstruct and return the queue that is represented by the input array people. The returned queue should be formatted as an array queue, where queue[j] = [hj, kj] is the attributes of the jth person in the queue (queue[0] is the person at the front of the queue). ","Array,Greedy,Binary Indexed Tree,Segment Tree,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,70.1,314990,220723,,4787,511,"What can you say about the position of the shortest person? 
If the position of the shortest person is i, how many people would be in front of the shortest person? Once you fix the position of the shortest person, what can you say about the position of the second shortest person?",315,Count of Smaller Numbers After Self
Trapping Rain Water II,trapping-rain-water-ii,407,"Given an m x n integer matrix heightMap representing the height of each unit cell in a 2D elevation map, return the volume of water it can trap after raining. ","Array,Breadth-First Search,Heap (Priority Queue),Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDUz",Hard,46.9,145379,68250,,2670,60,,42,Trapping Rain Water
Valid Word Abbreviation,valid-word-abbreviation,408,,"Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Easy,34.7,267371,92659,,434,1591,,"411,527,2184","Minimum Unique Word Abbreviation,Word Abbreviation,Check if an Original String Exists Given Two Encoded Strings"
Longest Palindrome,longest-palindrome,409,"Given a string s which consists of lowercase or uppercase letters, return the length of the longest palindrome that can be built with those letters. Letters are case sensitive, for example, ""Aa"" is not considered a palindrome here. ","Hash Table,String,Greedy","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Easy,53.5,496778,265829,,2591,153,,"266,2237","Palindrome Permutation,Longest Palindrome by Concatenating Two Letter Words"
Split Array Largest Sum,split-array-largest-sum,410,"Given an array nums which consists of non-negative integers and an integer m, you can split the array into m non-empty continuous subarrays. Write an algorithm to minimize the largest sum among these m subarrays. ","Array,Binary Search,Dynamic Programming,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE3",Hard,52.0,393533,204494,,5728,149,,"1056,1192,2242,2330","Capacity To Ship Packages Within D Days,Divide Chocolate,Subsequence of Size K With the Largest Even Sum,Maximum Total Beauty of the Gardens"
Minimum Unique Word Abbreviation,minimum-unique-word-abbreviation,411,,"String,Backtracking,Bit Manipulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5",Hard,38.4,34544,13260,,164,137,,"320,408,527","Generalized Abbreviation,Valid Word Abbreviation,Word Abbreviation"
Fizz Buzz,fizz-buzz,412,"Given an integer n, return a string array answer (1-indexed) where: ","Math,String,Simulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDU1",Easy,66.5,913322,607795,,329,58,,1316,Fizz Buzz Multithreaded
Arithmetic Slices,arithmetic-slices,413,"An integer array is called arithmetic if it consists of at least three elements and if the difference between any two consecutive elements is the same. Given an integer array nums, return the number of arithmetic subarrays of nums. A subarray is a contiguous subsequence of the array. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,64.4,350296,225542,,3847,249,,"446,1752","Arithmetic Slices II - Subsequence,Arithmetic Subarrays"
Third Maximum Number,third-maximum-number,414,"Given an integer array nums, return the third distinct maximum number in this array. If the third maximum does not exist, return the maximum number. ","Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,31.8,1005897,319648,,1629,2274,,215,Kth Largest Element in an Array
Add Strings,add-strings,415,"Given two non-negative integers, num1 and num2 represented as string, return the sum of num1 and num2 as a string. You must solve the problem without using any built-in library for handling large integers (such as BigInteger). You must also not convert the inputs to integers directly. ","Math,String,Simulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDU1",Easy,52.1,888575,462692,,3167,538,,"2,43,1031","Add Two Numbers,Multiply Strings,Add to Array-Form of Integer"
Partition Equal Subset Sum,partition-equal-subset-sum,416,"Given a non-empty array nums containing only positive integers, find if the array can be partitioned into two subsets such that the sum of elements in both subsets is equal. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,46.4,925930,429311,,7247,115,,"698,2108,2135,2162","Partition to K Equal Sum Subsets,Minimize the Difference Between Target and Chosen Elements,Maximum Number of Ways to Partition an Array,Partition Array Into Two Arrays to Minimize Sum Difference"
Pacific Atlantic Water Flow,pacific-atlantic-water-flow,417,"There is an m x n rectangular island that borders both the Pacific Ocean and Atlantic Ocean. The Pacific Ocean touches the island's left and top edges, and the Atlantic Ocean touches the island's right and bottom edges. The island is partitioned into a grid of square cells. You are given an m x n integer matrix heights where heights[r][c] represents the height above sea level of the cell at coordinate (r, c). The island receives a lot of rain, and the rain water can flow to neighboring cells directly north, south, east, and west if the neighboring cell's height is less than or equal to the current cell's height. Water can flow from any cell adjacent to an ocean into the ocean. Return a 2D list of grid coordinates result where result[i] = [ri, ci] denotes that rain water can flow from cell (ri, ci) to both the Pacific and Atlantic oceans. ","Array,Depth-First Search,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,48.9,392980,192213,,3494,799,,,
Sentence Screen Fitting,sentence-screen-fitting,418,,"String,Dynamic Programming,Simulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDU1",Medium,35.4,226515,80122,,875,444,,2082,Minimum Cost to Separate Sentence Into Rows
Battleships in a Board,battleships-in-a-board,419,"Given an m x n matrix board where each cell is a battleship 'X' or empty '.', return the number of the battleships on board. Battleships can only be placed horizontally or vertically on board. In other words, they can only be made of the shape 1 x k (1 row, k columns) or k x 1 (k rows, 1 column), where k can be of any size. At least one horizontal or vertical cell separates between two battleships (i.e., there are no adjacent battleships). ","Array,Depth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDUz",Medium,73.4,195795,143656,,1452,733,,,
Strong Password Checker,strong-password-checker,420,"A password is considered strong if the below conditions are all met: Given a string password, return the minimum number of steps required to make password strong. if password is already strong, return 0. In one step, you can: ","String,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Hard,14.2,170278,24140,,473,1251,,,
Maximum XOR of Two Numbers in an Array,maximum-xor-of-two-numbers-in-an-array,421,"Given an integer array nums, return the maximum result of nums[i] XOR nums[j], where 0 <= i <= j < n. ","Array,Hash Table,Bit Manipulation,Trie","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjI3",Medium,54.3,223851,121492,,3837,324,,1826,Maximum XOR With an Element From Array
Valid Word Square,valid-word-square,422,,"Array,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz",Easy,38.6,103273,39896,,286,174,,"425,777","Word Squares,Toeplitz Matrix"
Reconstruct Original Digits from English,reconstruct-original-digits-from-english,423,"Given a string s containing an out-of-order English representation of digits 0-9, return the digits in ascending order. ","Hash Table,Math,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw",Medium,51.2,120508,61662,,601,2013,,,
Longest Repeating Character Replacement,longest-repeating-character-replacement,424,You are given a string s and an integer k. You can choose any character of the string and change it to any other uppercase English character. You can perform this operation at most k times. Return the length of the longest substring containing the same letter you can get after performing the above operations. ,"Hash Table,String,Sliding Window","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU1ODIx",Medium,50.7,406149,206085,,4188,170,,"340,1046,2119,2134,2319","Longest Substring with At Most K Distinct Characters,Max Consecutive Ones III,Minimum Number of Operations to Make Array Continuous,Maximize the Confusion of an Exam,Longest Substring of One Repeating Character"
Word Squares,word-squares,425,,"Array,String,Backtracking,Trie","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjI3",Hard,52.2,118221,61696,,921,59,,422,Valid Word Square
Convert Binary Search Tree to Sorted Doubly Linked List,convert-binary-search-tree-to-sorted-doubly-linked-list,758,,"Linked List,Stack,Tree,Depth-First Search,Binary Search Tree,Binary Tree,Doubly-Linked List","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3,VG9waWNUYWdOb2RlOjYxMDU4",Medium,64.3,320660,206269,,2144,175,,94,Binary Tree Inorder Traversal
Construct Quad Tree,construct-quad-tree,772,"Given a n * n matrix grid of 0's and 1's only. We want to represent the grid with a Quad-Tree. Return the root of the Quad-Tree representing the grid. Notice that you can assign the value of a node to True or False when isLeaf is False, and both are accepted in the answer. A Quad-Tree is a tree data structure in which each internal node has exactly four children. Besides, each node has two attributes: We can construct a Quad-Tree from a two-dimensional area using the following steps: If you want to know more about the Quad-Tree, you can refer to the wiki. Quad-Tree format: The output represents the serialized format of a Quad-Tree using level order traversal, where null signifies a path terminator where no node exists below. It is very similar to the serialization of the binary tree. The only difference is that the node is represented as a list [isLeaf, val]. If the value of isLeaf or val is True we represent it as 1 in the list [isLeaf, val] and if the value of isLeaf or val is False we represent it as 0. ","Array,Divide and Conquer,Tree,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjYxMDUz",Medium,65.2,63124,41160,,479,671,,,
Serialize and Deserialize N-ary Tree,serialize-and-deserialize-n-ary-tree,765,,"String,Tree,Depth-First Search,Breadth-First Search","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy",Hard,64.3,100138,64339,,818,49,,"297,449,771","Serialize and Deserialize Binary Tree,Serialize and Deserialize BST,Encode N-ary Tree to Binary Tree"
N-ary Tree Level Order Traversal,n-ary-tree-level-order-traversal,764,"Given an n-ary tree, return the level order traversal of its nodes' values. Nary-Tree input serialization is represented in their level order traversal, each group of children is separated by the null value (See examples). ","Tree,Breadth-First Search","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIy",Medium,68.8,251213,172915,,1774,81,,"102,775,776,2151","Binary Tree Level Order Traversal,N-ary Tree Preorder Traversal,N-ary Tree Postorder Traversal,The Time When the Network Becomes Idle"
Flatten a Multilevel Doubly Linked List,flatten-a-multilevel-doubly-linked-list,766,"You are given a doubly linked list, which contains nodes that have a next pointer, a previous pointer, and an additional child pointer. This child pointer may or may not point to a separate doubly linked list, also containing these special nodes. These child lists may have one or more children of their own, and so on, to produce a multilevel data structure as shown in the example below. Given the head of the first level of the list, flatten the list so that all the nodes appear in a single-level, doubly linked list. Let curr be a node with a child list. The nodes in the child list should appear after curr and before curr.next in the flattened list. Return the head of the flattened list. The nodes in the list must have all of their child pointers set to null. ","Linked List,Depth-First Search,Doubly-Linked List","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU4",Medium,58.9,389156,229148,,3579,249,,"114,1796","Flatten Binary Tree to Linked List,Correct a Binary Tree"
Encode N-ary Tree to Binary Tree,encode-n-ary-tree-to-binary-tree,771,,"Tree,Depth-First Search,Breadth-First Search,Design,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDU3",Hard,76.4,19556,14938,,386,21,,765,Serialize and Deserialize N-ary Tree
All O`one Data Structure,all-oone-data-structure,432,Design a data structure to store the strings' count with the ability to return the strings with minimum and maximum counts. Implement the AllOne class: ,"Hash Table,Linked List,Design,Doubly-Linked List","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDU4",Hard,35.9,157381,56462,,1076,130,,,
Minimum Genetic Mutation,minimum-genetic-mutation,433,"A gene string can be represented by an 8-character long string, with choices from 'A', 'C', 'G', and 'T'. Suppose we need to investigate a mutation from a gene string start to a gene string end where one mutation is defined as one single character changed in the gene string. There is also a gene bank bank that records all the valid gene mutations. A gene must be in bank to make it a valid gene string. Given the two gene strings start and end and the gene bank bank, return the minimum number of mutations needed to mutate from start to end. If there is no such a mutation, return -1. Note that the starting point is assumed to be valid, so it might not be included in the bank. ","Hash Table,String,Breadth-First Search","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIy",Medium,46.6,113064,52704,,868,102,,127,Word Ladder
Number of Segments in a String,number-of-segments-in-a-string,434,"Given a string s, return the number of segments in the string. A segment is defined to be a contiguous sequence of non-space characters. ",String,VG9waWNUYWdOb2RlOjEw,Easy,37.9,301227,114139,,433,1006,,,
Non-overlapping Intervals,non-overlapping-intervals,435,"Given an array of intervals intervals where intervals[i] = [starti, endi], return the minimum number of intervals you need to remove to make the rest of the intervals non-overlapping. ","Array,Dynamic Programming,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,48.1,494769,238037,,3819,111,,452,Minimum Number of Arrows to Burst Balloons
Find Right Interval,find-right-interval,436,"You are given an array of intervals, where intervals[i] = [starti, endi] and each starti is unique. The right interval for an interval i is an interval j such that startj >= endi and startj is minimized. Note that i may equal j. Return an array of right interval indices for each interval i. If no right interval exists for interval i, then put -1 at index i. ","Array,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,49.4,154224,76193,,1169,248,,352,Data Stream as Disjoint Intervals
Path Sum III,path-sum-iii,437,"Given the root of a binary tree and an integer targetSum, return the number of paths where the sum of the values along the path equals targetSum. The path does not need to start or end at the root or a leaf, but it must go downwards (i.e., traveling only from parent nodes to child nodes). ","Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,50.2,713399,357889,,7352,359,,"112,113,666,687","Path Sum,Path Sum II,Path Sum IV,Longest Univalue Path"
Find All Anagrams in a String,find-all-anagrams-in-a-string,438,"Given two strings s and p, return an array of all the start indices of p's anagrams in s. You may return the answer in any order. An Anagram is a word or phrase formed by rearranging the letters of a different word or phrase, typically using all the original letters exactly once. ","Hash Table,String,Sliding Window","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU1ODIx",Medium,48.2,1076189,518606,,7285,251,,"242,567","Valid Anagram,Permutation in String"
Ternary Expression Parser,ternary-expression-parser,439,,"String,Stack,Recursion","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjMx",Medium,57.8,42586,24617,,337,41,,"385,722,736","Mini Parser,Remove Comments,Parse Lisp Expression"
K-th Smallest in Lexicographical Order,k-th-smallest-in-lexicographical-order,440,"Given two integers n and k, return the kth lexicographically smallest integer in the range [1, n]. ",Trie,VG9waWNUYWdOb2RlOjI3,Hard,30.5,57068,17419,,552,73,,,
Arranging Coins,arranging-coins,441,"You have n coins and you want to build a staircase with these coins. The staircase consists of k rows where the ith row has exactly i coins. The last row of the staircase may be incomplete. Given the integer n, return the number of complete rows of the staircase you will build. ","Math,Binary Search","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEx",Easy,45.3,602006,272594,,2139,1012,,,
Find All Duplicates in an Array,find-all-duplicates-in-an-array,442,"Given an integer array nums of length n where all the integers of nums are in the range [1, n] and each integer appears once or twice, return an array of all the integers that appears twice. You must write an algorithm that runs in O(n) time and uses only constant extra space. ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Medium,72.3,540996,391236,,5995,247,,448,Find All Numbers Disappeared in an Array
String Compression,string-compression,443,"Given an array of characters chars, compress it using the following algorithm: Begin with an empty string s. For each group of consecutive repeating characters in chars: The compressed string s should not be returned separately, but instead, be stored in the input character array chars. Note that group lengths that are 10 or longer will be split into multiple characters in chars. After you are done modifying the input array, return the new length of the array. You must write an algorithm that uses only constant extra space. ","Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Medium,47.4,512212,242895,,2021,4140,How do you know if you are at the end of a consecutive group of characters?,"38,271,604,1241","Count and Say,Encode and Decode Strings,Design Compressed String Iterator,Decompress Run-Length Encoded List"
Sequence Reconstruction,sequence-reconstruction,444,,"Array,Graph,Topological Sort","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Medium,25.0,175729,43884,,453,1385,,210,Course Schedule II
Add Two Numbers II,add-two-numbers-ii,445,"You are given two non-empty linked lists representing two non-negative integers. The most significant digit comes first and each of their nodes contains a single digit. Add the two numbers and return the sum as a linked list. You may assume the two numbers do not contain any leading zero, except the number 0 itself. ","Linked List,Math,Stack","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE1",Medium,58.5,523092,306223,,3414,226,,"2,1774","Add Two Numbers,Add Two Polynomials Represented as Linked Lists"
Arithmetic Slices II - Subsequence,arithmetic-slices-ii-subsequence,446,"Given an integer array nums, return the number of all the arithmetic subsequences of nums. A sequence of numbers is called arithmetic if it consists of at least three elements and if the difference between any two consecutive elements is the same. A subsequence of an array is a sequence that can be formed by removing some elements (possibly none) of the array. The test cases are generated so that the answer fits in 32-bit integer. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,39.4,110325,43491,,1340,85,,413,Arithmetic Slices
Number of Boomerangs,number-of-boomerangs,447,"You are given n points in the plane that are all distinct, where points[i] = [xi, yi]. A boomerang is a tuple of points (i, j, k) such that the distance between i and j equals the distance between i and k (the order of the tuple matters). Return the number of boomerangs. ","Array,Hash Table,Math","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=",Medium,54.1,156588,84744,,611,881,,356,Line Reflection
Find All Numbers Disappeared in an Array,find-all-numbers-disappeared-in-an-array,448,"Given an array nums of n integers where nums[i] is in the range [1, n], return an array of all the integers in the range [1, n] that do not appear in nums. ","Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Easy,59.0,952265,561997,,6409,376,"This is a really easy problem if you decide to use additional memory. For those trying to write an initial solution using additional memory, think counters! However, the trick really is to not use any additional space than what is already available to use. Sometimes, multiple passes over the input array help find the solution. However, there's an interesting piece of information in this problem that makes it easy to re-use the input array itself for the solution. The problem specifies that the numbers in the array will be in the range [1, n] where n is the number of elements in the array. Can we use this information and modify the array in-place somehow to find what we need?","41,442,2107,2305","First Missing Positive,Find All Duplicates in an Array,Find Unique Binary String,Append K Integers With Minimal Sum"
Serialize and Deserialize BST,serialize-and-deserialize-bst,449,"Serialization is converting a data structure or object into a sequence of bits so that it can be stored in a file or memory buffer, or transmitted across a network connection link to be reconstructed later in the same or another computer environment. Design an algorithm to serialize and deserialize a binary search tree. There is no restriction on how your serialization/deserialization algorithm should work. You need to ensure that a binary search tree can be serialized to a string, and this string can be deserialized to the original tree structure. The encoded string should be as compact as possible. ","String,Tree,Depth-First Search,Breadth-First Search,Design,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,56.1,339893,190840,,2633,129,,"297,652,765","Serialize and Deserialize Binary Tree,Find Duplicate Subtrees,Serialize and Deserialize N-ary Tree"
Delete Node in a BST,delete-node-in-a-bst,450,"Given a root node reference of a BST and a key, delete the node with the given key in the BST. Return the root node reference (possibly updated) of the BST. Basically, the deletion can be divided into two stages: ","Tree,Binary Search Tree,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjMw,VG9waWNUYWdOb2RlOjYxMDU3",Medium,48.9,546379,267213,,5181,152,,791,Split BST
